BHI,BNI,Clear sky BHI,Clear sky BNI,Clear sky DHI,Clear sky GHI,DHI,GHI,Reliability,apparentTemperature,cloudCover,cloudCoverError,dewPoint,humidity,precipIntensity,precipIntensityError,precipProbability,precipProbabilityError,pressure,pressureError,temperature,temperatureError,time,uvIndex,visibility,windBearing,windBearingError,windGust,windSpeed,windSpeedError
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.43,0.45,0.13,14.99,0.8,0.0533,1.6967,1.0,0.0,1016.79,20.61,18.43,4.288476190476191,2018-07-28 02:00:00+00:00,0,10.01,311.0,68.64250000000001,12.125,1.0,2.43
0.0013,0.0,0.0013,0.0,0.1264,0.1277,0.1264,0.1277,0.9333,18.43,0.44,0.13,14.99,0.8,0.0508,1.6967,1.0,0.0,1016.69,20.61,18.43,4.2879523809523805,2018-07-28 03:00:00+00:00,0,10.01,311.0,68.63875,12.146153846153847,0.5,2.43
17.4072,147.8066,17.3306,147.3133,28.8615,46.1922,28.2488,45.65600000000001,0.9333,17.46,0.43,0.13,14.99,0.86,0.0508,1.6967,1.0,0.0,1016.64,20.62,17.42,4.287428571428571,2018-07-28 04:00:00+00:00,0,10.01,290.0,68.635,12.167307692307697,0.5,2.43
80.3432,315.9789,111.189,433.2808,72.3644,183.5534,82.4504,162.7936,1.0,18.43,0.43,0.13,14.99,0.8,0.0483,1.6967,1.0,0.0,1016.66,20.63,18.43,4.286904761904762,2018-07-28 05:00:00+00:00,0,10.01,185.0,68.63125000000001,12.18846153846154,0.0,2.43
234.12,570.7217,240.5306,585.5145,106.7754,347.306,94.1275,328.2475,1.0,20.43,0.43,0.13,14.99,0.71,0.0457,1.6967,1.0,0.0,1016.73,20.63,20.43,4.286380952380951,2018-07-28 06:00:00+00:00,1,10.01,80.0,68.6275,12.209615384615386,1.5,2.43
42.1212,81.94200000000002,362.4778,649.2436,141.1766,503.6544,145.0833,187.2046,1.0,22.51,0.45,0.13,15.82,0.66,0.0432,1.6967,1.0,0.0,1016.82,20.64,22.48,4.285857142857143,2018-07-28 07:00:00+00:00,2,10.01,96.0,68.62375,12.230769230769232,2.25,2.43
20.1237,29.696,466.7009,681.2778,173.1412,639.8421,184.4799,204.6036,1.0,25.01,0.75,0.13,15.81,0.57,0.0406,1.6967,1.0,0.0,1016.88,20.65,24.98,4.285333333333333,2018-07-28 08:00:00+00:00,3,10.01,260.0,68.62,12.251923076923076,4.6,2.43
92.8968,116.0579,550.691,703.9009,196.0227,746.7137,301.502,393.7869,1.0,25.63,0.75,0.13,15.51,0.54,0.0381,1.6967,1.0,0.0,1016.86,20.66,25.62,4.284809523809524,2018-07-28 09:00:00+00:00,4,10.01,281.0,68.61625000000001,12.273076923076925,3.84,2.43
104.4166,123.7922,607.7414,721.0034,207.2924,815.0338,342.9966,447.4132,1.0,25.33,0.75,0.13,14.33,0.51,0.0381,1.6967,1.0,0.0,1016.73,20.66,25.33,4.284285714285714,2018-07-28 10:00:00+00:00,5,10.01,210.0,68.61250000000001,12.294230769230769,4.1,2.43
297.4827,344.8,622.8693,721.8239,213.3617,836.2310000000001,358.9754,656.4581,1.0,25.49,0.75,0.13,13.98,0.49,0.0381,1.6967,1.0,0.0,1016.51,20.67,25.49,4.283761904761905,2018-07-28 11:00:00+00:00,5,10.01,222.0,68.60875,12.315384615384614,3.28,2.43
415.006,493.1934,608.3340000000002,723.5317,204.5519,812.8860000000003,298.1419,713.1479,1.0,27.67,0.58,0.13,14.15,0.44,0.0381,1.6967,1.0,0.0,1016.2,20.68,27.67,4.283238095238096,2018-07-28 12:00:00+00:00,6,10.01,228.0,68.605,12.336538461538465,4.59,2.43
29.3956,36.3992,567.6079,729.4131,179.6778,747.2857,215.329,243.5629,1.0,28.32,0.75,0.13,15.63,0.47,0.0381,1.6967,1.0,0.0,1015.87,20.68,28.15,4.2827142857142855,2018-07-28 13:00:00+00:00,5,10.01,235.0,68.60125000000001,12.357692307692304,4.51,2.43
46.2662,68.4753,488.9505,719.7147,151.9284,640.879,250.9839,297.2502,1.0,27.5,0.75,0.13,13.98,0.44,0.0381,1.6967,1.0,0.0,1015.59,20.69,27.5,4.282190476190475,2018-07-28 14:00:00+00:00,4,10.01,226.0,68.5975,12.378846153846155,4.09,2.43
41.7554,76.6483,365.2537,661.3638,132.259,497.5127,209.5068,251.2622,1.0,26.42,0.75,0.13,13.98,0.46,0.0381,1.6967,1.0,0.0,1015.41,20.69,26.42,4.281666666666666,2018-07-28 15:00:00+00:00,3,10.01,240.0,68.59375,12.4,5.09,2.43
6.3127,15.1432,216.5334,535.0173,113.8469,330.3803,97.7403,103.9516,1.0,25.43,0.75,0.13,14.98,0.52,0.0406,1.6967,1.0,0.0,1015.37,20.7,25.43,4.281142857142857,2018-07-28 16:00:00+00:00,2,10.01,210.0,68.59,12.384431137724553,3.6,2.43
11.6871,42.6477,85.1766,340.482,79.5386,164.7152,73.6908,85.2977,1.0,24.47,0.75,0.13,15.99,0.59,0.0406,1.6967,1.0,0.0,1015.48,20.7,24.42,4.280619047619047,2018-07-28 17:00:00+00:00,1,10.01,260.0,68.58625,12.368862275449102,4.6,2.43
0.0991,0.7438,10.4405,92.0599,27.2861,37.7266,26.4705,26.5696,1.0,22.58,0.75,0.13,16.99,0.71,0.0432,1.6967,1.0,0.0,1015.73,20.71,22.42,4.280095238095238,2018-07-28 18:00:00+00:00,0,10.01,230.0,68.58250000000001,12.353293413173652,1.5,2.43
0.0,0.0,0.0006,0.0,0.0092,0.0098,0.0094,0.0094,1.0,22.58,0.47,0.13,16.99,0.71,0.0457,1.6967,1.0,0.0,1016.07,20.71,22.42,4.279571428571429,2018-07-28 19:00:00+00:00,0,10.01,221.0,68.57875,12.337724550898207,2.1,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.49,0.46,0.13,15.99,0.71,0.0483,1.6967,1.0,0.0,1016.42,20.71,21.43,4.279047619047619,2018-07-28 20:00:00+00:00,0,10.01,230.0,68.575,12.322155688622756,2.1,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.49,0.46,0.13,15.99,0.71,0.0483,1.6967,1.0,0.0,1016.72,20.72,21.43,4.2785238095238105,2018-07-28 21:00:00+00:00,0,10.01,230.0,68.57125,12.306586826347306,2.6,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.53,0.44,0.13,15.99,0.81,0.0508,1.6967,1.0,0.0,1016.93,20.72,19.43,4.2780000000000005,2018-07-28 22:00:00+00:00,0,10.01,251.0,68.5675,12.291017964071855,3.1,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.57,0.44,0.13,15.99,0.86,0.0533,1.6967,1.0,0.0,1017.03,20.73,18.43,4.2774761904761895,2018-07-28 23:00:00+00:00,0,10.01,260.0,68.56375,12.275449101796408,2.1,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.53,0.46,0.13,15.99,0.81,0.0533,1.6967,1.0,0.0,1017.01,20.73,19.43,4.276952380952381,2018-07-29 00:00:00+00:00,0,10.01,95.0,68.56,12.25988023952096,0.95,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.43,0.46,0.13,14.99,0.8,0.0533,1.6967,1.0,0.0,1016.91,20.74,18.43,4.276428571428571,2018-07-29 01:00:00+00:00,0,10.01,260.0,68.54125,12.24431137724551,1.0,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.43,0.75,0.13,14.99,0.8,0.0533,1.6967,1.0,0.0,1016.79,20.75,18.43,4.275904761904762,2018-07-29 02:00:00+00:00,0,10.01,281.0,68.52250000000001,12.22874251497006,1.5,2.43
0.0,0.0,0.0009,0.0,0.0696,0.0705,0.024,0.024,0.95,17.46,0.75,0.13,14.99,0.86,0.0508,1.6967,1.0,0.0,1016.69,20.75,17.42,4.275380952380952,2018-07-29 03:00:00+00:00,0,10.01,260.0,68.50375,12.213173652694607,2.1,2.43
1.1542,7.4996,18.5649,161.9854,27.4971,46.062,22.6879,23.8385,0.9333,16.51,0.75,0.13,15.0,0.91,0.0508,1.6967,1.0,0.0,1016.64,20.76,16.42,4.274857142857143,2018-07-29 04:00:00+00:00,0,10.01,350.0,68.485,12.197604790419161,0.5,2.43
33.4192,132.7967,116.2833,459.0297,68.7674,185.0508,92.4076,125.8268,1.0,16.51,0.75,0.13,15.0,0.91,0.0483,1.6967,1.0,0.0,1016.66,20.77,16.42,4.274333333333333,2018-07-29 05:00:00+00:00,0,10.01,90.0,68.46625,12.182035928143716,1.5,2.43
124.1493,299.5176,258.5262,632.2282,94.805,353.3312,160.2869,284.4362,1.0,17.72,0.43,0.13,17.32,1.0,0.0457,1.6967,1.0,0.0,1016.73,20.78,17.32,4.273809523809525,2018-07-29 06:00:00+00:00,1,10.01,80.0,68.44749999999999,12.166467065868266,1.0,2.43
220.1733,395.3784,406.0182,729.9017,112.2933,518.3115,218.9683,439.1416,1.0,22.12,0.45,0.13,16.82,0.73,0.0432,1.6967,1.0,0.0,1016.82,20.78,21.97,4.273285714285715,2018-07-29 07:00:00+00:00,2,10.01,90.0,68.42875,12.150898203592815,0.26,2.43
299.5353,438.8469,539.2994,789.5452,123.7411,663.0406,265.5653,565.1007,1.0,23.18,0.75,0.13,15.99,0.64,0.0406,1.6967,1.0,0.0,1016.88,20.79,23.14,4.2727619047619045,2018-07-29 08:00:00+00:00,3,10.01,92.0,68.41,12.135329341317366,0.96,2.43
258.3919,331.3358,644.0745,825.549,130.8949,774.9694,341.7024,600.0944,1.0,24.36,0.75,0.13,15.99,0.6,0.0381,1.6967,1.0,0.0,1016.86,20.8,24.32,4.272238095238095,2018-07-29 09:00:00+00:00,4,10.01,88.0,66.17,12.119760479041915,3.01,2.4325
356.9155,424.6075,710.5302,845.0219,134.6259,845.1561,354.1074,711.0228,1.0,24.49,0.75,0.13,14.98,0.55,0.0381,1.6967,1.0,0.0,1016.73,20.81,24.49,4.271714285714285,2018-07-29 10:00:00+00:00,5,10.01,210.0,63.93,12.104191616766467,1.5,2.435
375.3976,436.1011,732.6041,851.0354,135.4988,868.1028,351.8686,727.2661,1.0,26.31,0.75,0.13,15.16,0.5,0.0381,1.6967,1.0,0.0,1016.5,20.81,26.31,4.271190476190476,2018-07-29 11:00:00+00:00,5,10.01,210.0,61.69,12.088622754491015,2.6,2.4375
400.731,477.01,706.08,841.7773,135.7308,841.8108,321.9899,722.7208,1.0,27.49,0.75,0.13,14.81,0.46,0.0381,1.6967,1.0,0.0,1016.2,20.82,27.33,4.270666666666667,2018-07-29 12:00:00+00:00,5,10.01,84.0,59.45,12.073053892215569,1.43,2.44
368.2357,474.969,633.2584,815.8339,134.9383,768.1967,293.3435,661.5791,1.0,27.5,0.59,0.13,13.63,0.43,0.0381,1.6967,1.0,0.0,1015.87,20.83,27.5,4.270142857142857,2018-07-29 13:00:00+00:00,5,10.01,260.0,60.02500000000001,12.05748502994012,1.5,2.4375
301.0433,444.0138,522.8208,771.7865,130.2131,653.0339,258.8238,559.8671,1.0,28.5,0.58,0.13,13.81,0.41,0.0381,1.6967,1.0,0.0,1015.59,20.83,28.5,4.269619047619049,2018-07-29 14:00:00+00:00,4,10.01,82.0,60.6,12.04191616766467,2.68,2.435
236.1376,434.9021,388.3483,707.2104,118.0547,506.403,200.9015,437.0391,1.0,28.5,0.56,0.13,14.46,0.42,0.0381,1.6967,1.0,0.0,1015.4,20.84,28.5,4.269095238095238,2018-07-29 15:00:00+00:00,3,10.01,278.0,61.175,12.026347305389226,1.24,2.4325
237.5903,592.9518,243.9736,608.6602,97.326,341.2996,86.6593,324.2496,1.0,28.5,0.54,0.13,13.46,0.4,0.0406,1.6967,1.0,0.0,1015.37,20.84,28.5,4.268571428571429,2018-07-29 16:00:00+00:00,2,10.01,75.0,61.75,12.010778443113773,1.31,2.43
105.6569,432.5244,107.1391,437.9261,67.7346,174.8737,61.5653,167.2222,1.0,28.67,0.51,0.13,13.46,0.39,0.0432,1.6967,1.0,0.0,1015.48,20.85,28.67,4.268047619047619,2018-07-29 17:00:00+00:00,1,10.01,330.0,61.71736842105264,11.995209580838326,1.52,2.43
15.7412,144.9643,15.7308,144.8996,24.5159,40.2467,24.1805,39.9216,1.0,27.5,0.49,0.13,13.46,0.42,0.0432,1.6967,1.0,0.0,1015.73,20.85,27.5,4.2675238095238095,2018-07-29 18:00:00+00:00,0,10.01,350.0,61.68473684210527,11.979640718562875,2.1,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.43,0.47,0.13,11.98,0.38,0.0457,1.6967,1.0,0.0,1016.06,20.86,27.43,4.267,2018-07-29 19:00:00+00:00,0,10.01,240.0,61.65210526315789,11.964071856287427,1.0,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.43,0.46,0.13,13.98,0.49,0.0483,1.6967,1.0,0.0,1016.41,20.86,25.43,4.266476190476189,2018-07-29 20:00:00+00:00,0,10.01,320.0,61.61947368421053,11.948502994011974,3.1,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.42,0.45,0.13,14.98,0.56,0.0483,1.6967,1.0,0.0,1016.72,20.87,24.42,4.265952380952381,2018-07-29 21:00:00+00:00,0,10.01,281.0,61.58684210526316,11.932934131736527,3.6,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.42,0.46,0.13,14.99,0.59,0.0508,1.6967,1.0,0.0,1016.93,20.87,23.42,4.265428571428571,2018-07-29 22:00:00+00:00,0,10.01,290.0,61.554210526315785,11.917365269461081,3.1,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.42,0.46,0.13,14.99,0.63,0.0533,1.6967,1.0,0.0,1017.03,20.88,22.42,4.264904761904762,2018-07-29 23:00:00+00:00,0,10.01,270.0,61.52157894736842,11.901796407185627,2.1,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.43,0.46,0.13,14.99,0.71,0.0533,1.6967,1.0,0.0,1017.01,20.88,20.43,4.264380952380952,2018-07-30 00:00:00+00:00,0,10.01,230.0,61.48894736842105,11.88622754491018,1.5,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.43,0.46,0.13,14.99,0.8,0.0533,1.6967,1.0,0.0,1016.91,20.89,18.43,4.263857142857144,2018-07-30 01:00:00+00:00,0,10.01,281.0,61.456315789473685,11.870658682634733,1.0,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.43,0.45,0.13,14.99,0.8,0.0533,1.6967,1.0,0.0,1016.79,20.9,18.43,4.263333333333334,2018-07-30 02:00:00+00:00,0,10.01,110.0,61.42368421052633,11.855089820359282,0.5,2.43
0.0028,0.0,0.0028,0.0,0.0277,0.0305,0.0277,0.0305,0.9667,17.42,0.44,0.13,13.99,0.8,0.0508,1.6967,1.0,0.0,1016.68,20.9,17.42,4.2628095238095245,2018-07-30 03:00:00+00:00,0,10.01,85.0,61.39105263157895,11.839520958083833,0.0,2.43
21.6973,194.9151,21.8494,195.9718,24.7031,46.5525,24.4724,46.1697,0.9333,16.51,0.43,0.13,15.0,0.91,0.0508,1.6967,1.0,0.0,1016.63,20.91,16.42,4.2622857142857145,2018-07-30 04:00:00+00:00,0,10.01,60.0,61.35842105263158,11.823952095808384,1.0,2.43
122.2108,490.4274,129.6691,519.4999,59.165,188.8342,57.8898,180.1006,1.0,15.71,0.43,0.13,15.49,1.0,0.0483,1.6967,1.0,0.0,1016.65,20.92,15.49,4.261761904761904,2018-07-30 05:00:00+00:00,0,10.01,80.0,61.32578947368422,11.808383233532936,0.08,2.43
265.0807,652.9092,278.539,686.2226,79.3421,357.881,75.8484,340.9291,1.0,18.75,0.43,0.13,16.82,0.9,0.0457,1.6967,1.0,0.0,1016.73,20.93,18.49,4.261238095238095,2018-07-30 06:00:00+00:00,1,10.01,90.0,61.29315789473685,11.792814371257483,1.09,2.43
359.8353,654.0346,429.9955,776.6769,92.973,522.9684,127.2322,487.0675,1.0,22.36,0.45,0.13,15.99,0.67,0.0432,1.6967,1.0,0.0,1016.82,20.93,22.31,4.260714285714286,2018-07-30 07:00:00+00:00,2,10.01,83.66666666666667,61.26052631578948,11.777245508982036,0.0,2.43
536.5905,788.3915,565.7182,831.1154,102.1152,667.8334,96.8636,633.4540000000002,1.0,25.33,0.47,0.13,15.16,0.53,0.0406,1.6967,1.0,0.0,1016.87,20.94,25.33,4.260190476190476,2018-07-30 08:00:00+00:00,3,10.01,77.33333333333333,61.22789473684211,11.761676646706588,0.0,2.43
628.7742,808.3381,671.4645,863.1214,108.2805,779.7451,110.03,738.8043,1.0,27.99,0.19,0.13,16.46,0.51,0.0381,1.6942,1.0,0.0,1016.85,20.95,27.5,4.259666666666667,2018-07-30 09:00:00+00:00,5,10.01,71.0,61.19526315789474,11.74610778443114,2.1,2.43
686.3874,818.3912,737.5189,879.3592,112.1138,849.6328,118.3572,804.7446,1.0,28.5,0.54,0.13,13.16,0.39,0.0381,1.6942,1.0,0.0,1016.73,20.96,28.5,4.259142857142857,2018-07-30 10:00:00+00:00,6,10.01,281.0,61.16263157894736,11.73053892215569,2.1,2.43
706.9744,823.3002,758.51,883.3157,113.8072,872.3173,120.5312,827.5057,1.0,29.32,0.56,0.13,9.5,0.29,0.0381,1.6942,1.0,0.0,1016.5,20.97,29.32,4.258619047619049,2018-07-30 11:00:00+00:00,6,10.01,87.0,61.13,11.71497005988024,1.34,2.43
682.2908,815.575,733.0251,876.2189999999997,113.3202,846.3452,118.7383,801.0291,1.0,30.33,0.58,0.13,12.8,0.34,0.0381,1.6942,1.0,0.0,1016.2,20.97,30.33,4.258095238095239,2018-07-30 12:00:00+00:00,6,10.01,300.0,60.29666666666667,11.699401197604793,2.6,2.43
621.7223,803.5381,663.191,857.0281,110.4832,773.6741,110.7638,732.4861,1.0,31.32,0.59,0.13,11.97,0.31,0.0381,1.6942,1.0,0.0,1015.87,20.98,31.32,4.257571428571429,2018-07-30 13:00:00+00:00,5,10.01,247.0,59.46333333333334,11.683832335329342,2.22,2.43
526.3147,780.0455,554.5834,821.8718,104.9966,659.58,98.6361,624.9507,1.0,31.32,0.58,0.13,12.8,0.32,0.0381,1.6942,1.0,0.0,1015.58,20.99,31.32,4.2570476190476185,2018-07-30 14:00:00+00:00,4,10.01,79.0,58.63,11.66826347305389,1.48,2.43
395.8893,724.5634,415.278,759.9542,97.0489,512.3269,90.0309,485.9202,1.0,31.5,0.56,0.13,11.14,0.29,0.0406,1.6942,1.0,0.0,1015.4,20.99,31.5,4.2565238095238085,2018-07-30 15:00:00+00:00,3,10.01,325.0,59.78888888888889,11.652694610778447,1.39,2.43
249.8584,627.9681,260.6143,654.9709,84.2063,344.8206,78.3396,328.1980000000001,1.0,32.33,0.54,0.13,10.96,0.27,0.0406,1.6942,1.0,0.0,1015.36,21.0,32.33,4.256,2018-07-30 16:00:00+00:00,2,10.01,348.0,60.94777777777777,11.637125748502994,1.77,2.43
87.7674,339.4963,114.1703,472.7624,61.6574,175.8277,71.1245,158.8919,1.0,31.5,0.51,0.13,12.62,0.32,0.0432,1.6942,1.0,0.0,1015.48,21.0,31.5,4.25547619047619,2018-07-30 17:00:00+00:00,1,10.01,140.0,62.10666666666667,11.621556886227546,2.1,2.43
8.6708,71.0314,16.5104,155.9652,22.7437,39.2541,27.3482,36.019,1.0,29.49,0.49,0.13,12.14,0.34,0.0432,1.6942,1.0,0.0,1015.73,21.01,29.49,4.254952380952382,2018-07-30 18:00:00+00:00,0,10.01,325.0,63.26555555555557,11.605988023952095,1.99,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.43,0.47,0.13,12.98,0.39,0.0457,1.6942,1.0,0.0,1016.06,21.01,28.43,4.254428571428572,2018-07-30 19:00:00+00:00,0,10.01,0.0,64.42444444444446,11.590419161676648,2.1,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.43,0.46,0.13,11.98,0.38,0.0483,1.6942,1.0,0.0,1016.41,21.02,27.43,4.253904761904762,2018-07-30 20:00:00+00:00,0,10.01,341.0,65.58333333333334,11.5748502994012,3.1,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.43,0.45,0.13,11.98,0.43,0.0508,1.6942,1.0,0.0,1016.72,21.02,25.43,4.253380952380953,2018-07-30 21:00:00+00:00,0,10.01,290.0,66.74222222222222,11.55928143712575,2.1,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.42,0.46,0.13,11.98,0.46,0.0508,1.6942,1.0,0.0,1016.93,21.03,24.42,4.252857142857144,2018-07-30 22:00:00+00:00,0,10.01,320.0,67.90111111111109,11.543712574850302,1.5,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.42,0.46,0.13,13.99,0.59,0.0533,1.6942,1.0,0.0,1017.02,21.04,22.42,4.2523333333333335,2018-07-30 23:00:00+00:00,0,10.01,96.0,69.06,11.528143712574847,0.93,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.43,0.46,0.13,13.99,0.67,0.0533,1.6942,1.0,0.0,1017.01,21.04,20.43,4.251809523809524,2018-07-31 00:00:00+00:00,0,10.01,96.0,68.42,11.512574850299401,0.96,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.43,0.45,0.13,13.99,0.71,0.0533,1.6942,1.0,0.0,1016.91,21.05,19.43,4.251285714285714,2018-07-31 01:00:00+00:00,0,10.01,320.0,68.8275,11.497005988023956,1.0,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.43,0.45,0.13,13.99,0.75,0.0533,1.6942,1.0,0.0,1016.78,21.06,18.43,4.250761904761905,2018-07-31 02:00:00+00:00,0,10.01,41.0,69.235,11.481437125748506,0.5,2.43
0.0,0.0,0.0032,0.0,0.004,0.0072,0.0029,0.0029,0.9833,18.43,0.44,0.13,13.99,0.75,0.0533,1.6942,1.0,0.0,1016.68,21.06,18.43,4.250238095238095,2018-07-31 03:00:00+00:00,0,10.01,300.0,69.6425,11.465868263473055,2.1,2.43
22.1457,194.6486,23.1513,213.8921,23.0383,46.1896,21.6656,43.8114,0.9333,17.42,0.43,0.13,13.99,0.8,0.0508,1.6942,1.0,0.0,1016.63,21.07,17.42,4.249714285714286,2018-07-31 04:00:00+00:00,0,10.01,89.0,70.05,11.450299401197604,0.88,2.43
124.863,507.921,134.4156,545.8776,55.7197,190.1353,56.3619,181.2248,1.0,15.76,0.42,0.13,14.82,0.95,0.0483,1.6942,1.0,0.0,1016.65,21.08,15.67,4.249190476190476,2018-07-31 05:00:00+00:00,0,10.01,86.0,70.03666666666666,11.434730538922155,1.39,2.43
269.8762,669.2166,284.9197,706.8902,75.0606,359.9803,73.5358,343.4119,1.0,19.49,0.43,0.13,14.99,0.75,0.0457,1.6942,1.0,0.0,1016.73,21.09,19.49,4.248666666666667,2018-07-31 06:00:00+00:00,1,10.01,83.0,70.02333333333333,11.419161676646707,0.0,2.43
415.5965,754.1958,437.1123,793.2315,88.2092,525.3215,84.4981,500.0946,1.0,23.36,0.45,0.13,15.99,0.64,0.0432,1.6942,1.0,0.0,1016.81,21.1,23.31,4.248142857142858,2018-07-31 07:00:00+00:00,2,10.01,80.0,70.00999999999999,11.403592814371256,0.26,2.43
543.6815,801.6403,572.5128,844.0617,97.3228,669.8356,93.6807,637.3622,1.0,28.06,0.47,0.13,15.15,0.46,0.0406,1.6942,1.0,0.0,1016.87,21.11,27.97,4.2476190476190485,2018-07-31 08:00:00+00:00,3,10.01,90.0,69.99666666666667,11.388023952095807,1.5,2.43
634.0391,817.4813,676.4744,872.1089,104.6229,781.0973,107.9854,742.0246,1.0,29.14,0.5,0.13,15.15,0.43,0.0381,1.6942,1.0,0.0,1016.85,21.12,29.14,4.2470952380952385,2018-07-31 09:00:00+00:00,5,10.01,212.0,69.98333333333333,11.37245508982036,1.47,2.43
689.5857,824.3646,739.6080000000003,884.1677,110.65,850.258,117.4552,807.0408,1.0,31.32,0.54,0.13,14.62,0.36,0.0381,1.6942,1.0,0.0,1016.73,21.12,31.32,4.246571428571428,2018-07-31 10:00:00+00:00,6,10.01,228.0,69.97,11.35688622754491,1.48,2.43
707.7283,826.2861,757.6122,884.5269999999997,114.4369,872.0491,120.6833,828.4116,1.0,33.14,0.56,0.13,14.44,0.33,0.0381,1.6942,1.0,0.0,1016.5,21.13,33.14,4.2460476190476175,2018-07-31 11:00:00+00:00,6,10.01,110.0,69.95666666666666,11.341317365269461,2.6,2.43
678.5531,813.2697,726.9794,871.3074,117.1748,844.1541,120.4504,799.0035,1.0,32.5,0.58,0.13,11.44,0.28,0.0381,1.6942,1.0,0.0,1016.19,21.14,32.5,4.245523809523808,2018-07-31 12:00:00+00:00,6,10.01,101.0,69.94333333333333,11.325748502994013,2.1,2.43
611.1808,792.2579,650.2149,842.7626,118.3994,768.6143,115.2876,726.4684,1.0,33.31,0.59,0.13,11.79,0.27,0.0381,1.6942,1.0,0.0,1015.87,21.15,33.31,4.245,2018-07-31 13:00:00+00:00,5,10.01,330.0,69.93,11.310179640718562,4.1,2.43
508.6425,756.529,535.5886,796.5427,116.1122,651.7007,106.7439,615.3864,1.0,33.31,0.58,0.13,11.96,0.27,0.0381,1.6942,1.0,0.0,1015.58,21.15,33.31,4.244476190476192,2018-07-31 14:00:00+00:00,4,10.01,292.0,69.91666666666667,11.294610778443115,4.84,2.43
377.442,694.1553,394.3768,725.1498,108.4567,502.8335,97.9465,475.3885,1.0,33.31,0.56,0.13,13.44,0.3,0.0406,1.6942,1.0,0.0,1015.4,21.16,33.31,4.243952380952382,2018-07-31 15:00:00+00:00,3,10.01,297.0,69.90333333333334,11.279041916167664,4.03,2.43
234.8128,594.2976,242.1295,612.5459999999998,93.0449,335.1744,83.7249,318.5378,1.0,33.31,0.54,0.13,11.79,0.27,0.0406,1.6942,1.0,0.0,1015.36,21.17,33.31,4.243428571428572,2018-07-31 16:00:00+00:00,2,10.01,282.0,69.89,11.263473053892215,3.33,2.43
99.728,417.5695,101.0152,422.1408,66.3112,167.3263,60.4398,160.1678,1.0,32.5,0.19,0.13,12.62,0.3,0.0432,1.6942,1.0,0.0,1015.48,21.17,32.5,4.242904761904762,2018-07-31 17:00:00+00:00,1,10.01,298.0,69.87666666666667,11.247904191616767,2.68,2.43
12.796,121.5666,12.7886,121.5183,22.6149,35.4035,22.3533,35.1493,1.0,31.32,0.44,0.13,12.14,0.31,0.0432,1.6942,1.0,0.0,1015.73,21.18,31.32,4.242380952380953,2018-07-31 18:00:00+00:00,0,10.01,292.0,69.86333333333333,11.232335329341318,3.46,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.43,0.75,0.13,13.97,0.37,0.0457,1.6942,1.0,0.0,1016.06,21.18,30.43,4.241857142857143,2018-07-31 19:00:00+00:00,0,10.01,300.0,69.85,11.216766467065868,4.6,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.82,0.75,0.13,15.98,0.5,0.0483,1.6942,1.0,0.0,1016.41,21.19,27.43,4.241333333333333,2018-07-31 20:00:00+00:00,0,10.01,260.0,69.83666666666667,11.201197604790421,4.6,2.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.43,0.75,0.13,13.98,0.44,0.0508,1.6942,1.0,0.0,1016.72,21.19,27.43,4.240809523809524,2018-07-31 21:00:00+00:00,0,10.01,251.0,69.82333333333334,11.18562874251497,3.1,2.43
